,0
2022-02-14 00:00:00,0.0
2022-02-14 06:00:00,0.0
2022-02-14 12:00:00,0.00042137518
2022-02-14 18:00:00,0.9060365
2022-02-15 00:00:00,6.882873
2022-02-15 06:00:00,6.882873
2022-02-15 12:00:00,6.882873
2022-02-15 18:00:00,18.253407
2022-02-16 00:00:00,32.87653
